64632,,,,,,,,,,,,,,,,,,,,,
0.28,0.01,0,0,0.03,0.58,0.09,0,0.1,0.73,0.16,3231,2,0,8.22,1030,1510,780,75.7,15,1,1
0.23,0,0.01,0,0.04,0.66,0.04,0,0.13,0.63,0.22,4237,6,0,8.22,969,1400,780,75.5,6,0,0
0.17,0.01,0.02,0,0.05,0.61,0.13,0.01,0.09,0.79,0.11,4768,3,0,8.22,919,1110,560,78.7,8,0,0
0.21,0.01,0.01,0,0.04,0.64,0.08,0,0.09,0.75,0.14,4087,4,0,8.21,1000,1440,760,74.4,5,1,1
0.17,0,0.02,0,0.02,0.63,0.13,0.11,0.17,0.7,0.11,2642,11,0,8.17,1000,1420,780,76.09,10,1,1
0.12,0,0,0,0.01,0.84,0.01,0,0.12,0.72,0.15,4433,8,8,8.22,940,1240,710,81.3,4,0,0
0.25,0,0,0,0.04,0.63,0.04,0.02,0.15,0.68,0.15,5241,5,0,8.22,1080,1430,780,74.5,7,1,1
0.5,0,0,0,0.01,0.47,0,0,0.14,0.65,0.19,6406,22,14,8.79,1000,1370,660,73.4,6,0,0
0.28,0,0,0,0,0.71,0,0,0.1,0.7,0.18,2324,48,0,8.74,1100,1550,810,76.59,10,1,1
0.24,0,0,0,0.01,0.73,0.01,0,0.08,0.74,0.17,1987,11,37,8.76,980,1400,770,71.3,3,0,0
0.92,0,0,0,0,0.06,0,0,0.14,0.71,0.13,3817,9,6,8.78,1250,1989,850,73.59,17,1,1
0.9,0,0.01,0,0,0.06,0,0,0.14,0.68,0.17,3020,75,0,8.77,1440,2440,1030,71,19,1,1
0.96,0,0,0,0,0.02,0,0,0.13,0.7,0.15,3083,85,0,8.76,1410,2630,1090,68.09,25,1,1
0.86,0,0,0,0.01,0.12,0.03,0,0.11,0.71,0.16,2389,23,0,8.77,1200,2020,850,70.4,10,1,1
0.45,0,0.01,0,0,0.47,0.05,0,0.12,0.68,0.19,2008,58,0,8.74,960,1320,750,78.09,4,0,0
0.59,0,0,0,0,0.39,0,0,0.17,0.61,0.2,1595,57,0,8.74,1050,1620,900,73,15,1,1
0.72,0,0.04,0,0,0.22,0,0,0.19,0.62,0.17,2326,23,0,8.77,1140,1910,980,73.59,5,1,1
0.84,0,0,0,0.01,0.13,0.02,0.01,0.08,0.72,0.19,2567,30,18,8.67,1250,2400,1070,70.2,15,1,1
0.68,0,0,0,0,0.25,0.09,0,0.12,0.64,0.22,1183,25,44,8.6,1200,2480,1210,72.59,13,1,1
0.72,0,0,0,0.01,0.24,0.01,0,0.16,0.65,0.18,1412,23,14,8.66,1110,2090,969,72.2,11,1,1
0.96,0,0,0,0,0.01,0,0,0.06,0.73,0.19,1278,96,0,8.73,1200,2160,819,72.2,13,1,1
0.84,0,0,0,0,0.14,0,0,0.15,0.72,0.12,3754,35,13,8.73,1220,1910,770,70.8,5,1,1
0,0.03,0,0,0.04,0.92,0,0,0.08,0.68,0.22,5794,6,63,8.35,1010,1230,790,76.2,3,0,0
0.01,0,0,0.01,0.02,0.88,0.06,0.06,0.1,0.67,0.21,3172,6,58,8.39,1040,1340,860,76.09,8,1,1
0.01,0.01,0,0,0.03,0.82,0.11,0.09,0.15,0.7,0.13,7454,6,12,8.43,1080,1410,910,73.2,6,1,1
0.01,0.01,0,0,0.01,0.92,0.03,0.03,0.1,0.75,0.13,6047,7,24,8.48,1019,1210,780,74.5,2,1,0
0,0,0,0,0,0.94,0.03,0.01,0.1,0.7,0.18,5782,5,22,8.5,1040,1310,850,75.8,3,1,1
0,0,0,0,0.02,0.89,0.07,0.04,0.08,0.75,0.16,5839,6,20,8.59,1080,1410,919,74.59,0,1,1
0,0.01,0,0,0.01,0.64,0.32,0.15,0.14,0.71,0.14,8082,6,21,8.7,1070,1350,819,76.4,2,1,1
0.03,0,0,0.01,0.03,0.62,0.3,0.24,0.1,0.7,0.18,5064,17,44,8.7,1070,1520,940,75.8,2,1,1
0.06,0,0,0,0.05,0.73,0.13,0.06,0.11,0.75,0.13,3913,15,52,8.61,1090,1420,869,74.09,2,1,1
0,0.01,0,0,0.02,0.9,0.08,0,0.12,0.69,0.17,4425,9,73,8.66,1050,1290,840,73.3,2,1,1
0.01,0,0,0,0.02,0.84,0.12,0.09,0.1,0.75,0.14,3306,13,49,8.55,969,1240,830,71.9,2,1,1
0.01,0.04,0,0,0.01,0.76,0.16,0.13,0.14,0.68,0.16,2302,15,60,8.5,940,1120,700,78.8,3,0,0
0.02,0,0,0.06,0.02,0.6,0.33,0.13,0.21,0.64,0.13,6002,12,78,8.57,1150,1600,969,72.9,10,1,1
0,0.01,0,0,0,0.82,0.15,0.11,0.13,0.63,0.23,4128,12,78,8.46,1040,1430,919,76.7,6,1,1
0.22,0,0,0,0.01,0.75,0,0,0.05,0.82,0.12,9137,15,4,9.07,1019,1040,509,77,4,0,0
0.08,0,0,0,0,0.91,0,0,0.08,0.72,0.19,4710,18,29,8.98,930,1240,670,73,0,0,0
0.09,0,0,0,0.03,0.85,0.01,0,0.09,0.74,0.15,4764,5,58,8.98,969,1300,720,72.09,7,0,0
0.27,0,0,0,0,0.71,0,0,0.12,0.71,0.15,6834,8,54,9.06,1130,1420,680,73.2,5,1,1
0.13,0,0,0,0.01,0.82,0.01,0,0.18,0.69,0.12,7860,7,90,9.17,850,1000,500,77.8,3,0,0
0.1,0,0.02,0,0,0.86,0,0,0.1,0.69,0.2,3774,10,72,9.14,850,1140,600,79.7,4,0,0
0.38,0,0,0,0.02,0.55,0.01,0.02,0.12,0.68,0.18,6799,13,6,9.15,1010,1350,650,74.59,6,0,0
0.21,0,0,0,0,0.74,0.02,0,0.12,0.77,0.09,6379,2,57,9.17,869,850,390,75.5,2,0,0
0.23,0,0,0,0,0.68,0.06,0.03,0.11,0.74,0.14,3815,9,48,9.18,980,1250,650,74.9,5,0,0
0.25,0,0,0,0.02,0.61,0.09,0.01,0.15,0.75,0.09,7260,6,48,9.25,1030,1200,590,76.8,4,1,0
0.14,0,0,0,0.03,0.76,0.05,0,0.14,0.7,0.15,3910,6,48,9.23,930,1110,560,76.5,1,0,0
0.45,0.02,0,0,0.04,0.45,0.02,0,0.11,0.71,0.17,1604,23,32,9.26,1080,1750,800,74,4,1,1
0.29,0.01,0.03,0,0.02,0.57,0.06,0.02,0.13,0.73,0.12,4642,29,25,9.26,1040,1340,630,76.3,7,0,0
0.23,0,0,0,0,0.7,0.05,0,0.11,0.71,0.16,5567,11,85,8.34,1030,1450,810,71.3,10,1,1
0.06,0.01,0,0,0,0.87,0.03,0.01,0.15,0.66,0.18,3831,10,71,8.48,1000,1410,810,71.8,3,1,1
0.74,0,0,0,0,0.25,0,0,0.12,0.69,0.18,1677,17,96,8.45,1180,2110,930,77.8,16,1,1
0.15,0.04,0,0,0,0.78,0.01,0,0.1,0.69,0.19,3558,12,65,8.43,1040,1520,900,73,18,1,1
0.36,0.18,0,0,0.01,0.42,0.01,0,0.08,0.8,0.1,5625,10,41,8.45,919,1310,630,74.9,16,1,1
0.36,0.02,0,0.01,0,0.59,0.01,0,0.14,0.63,0.22,4354,9,65,8.43,1090,1780,940,74.8,8,1,1
0.64,0,0,0,0,0.35,0,0,0.11,0.76,0.12,3968,15,47,8.4,1230,2180,950,69.4,9,1,1
0.34,0.02,0,0,0.02,0.59,0,0,0.12,0.64,0.23,3774,12,66,8.38,1060,1680,1019,75.2,20,1,1
0.47,0,0,0,0.02,0.46,0.03,0.02,0.11,0.7,0.18,3508,22,6,8.94,1140,1680,940,69.3,5,1,1
0.71,0,0,0,0,0.26,0.02,0,0.18,0.65,0.15,2838,10,0,8.96,1320,2380,1019,73,19,1,1
0.08,0,0.02,0,0.03,0.85,0,0,0.09,0.67,0.22,3698,9,6,8.93,880,1270,830,77.09,11,0,0
0.12,0,0.01,0,0.01,0.78,0.05,0.04,0.16,0.63,0.19,1762,11,0,8.95,1110,1600,1040,66.8,9,1,1
0.08,0,0,0,0.04,0.74,0.12,0.08,0.17,0.7,0.12,2172,11,2,8.97,1160,1780,1150,65.3,12,1,1
0.43,0.16,0,0,0.01,0.29,0.26,0,0.11,0.77,0.11,1209,9,0,8.97,1350,2370,1100,70.5,7,1,1
0.23,0.01,0,0,0,0.75,0,0,0.07,0.66,0.26,2213,17,0,8.99,1019,1490,900,67.9,3,1,1
0.56,0.02,0,0,0.01,0.26,0.15,0.08,0.2,0.66,0.12,1421,13,0,8.97,1240,1900,860,72.7,2,1,1
0.08,0,0.01,0,0,0.89,0,0,0.11,0.62,0.26,5339,26,10,9.02,830,1120,720,75.5,5,0,0
0.1,0,0,0,0.03,0.75,0.1,0.04,0.08,0.69,0.22,2812,26,0,8.98,950,1220,730,73.8,4,1,1
0.42,0.01,0.04,0,0,0.38,0.12,0,0.09,0.82,0.08,2927,30,0,8.97,1210,1710,860,72.7,6,1,1
0.69,0,0,0,0.01,0.28,0,0,0.07,0.74,0.17,3242,19,4,9,1080,1750,790,75.09,5,1,1
0.46,0,0,0,0.01,0.42,0.07,0.09,0.09,0.76,0.13,1682,10,6,8.99,1180,1980,1030,68.09,10,1,1
0.19,0,0.01,0,0.05,0.67,0.07,0.02,0.12,0.69,0.17,2198,18,10,8.92,1000,1320,740,72.09,7,0,0
0.15,0,0,0,0.01,0.79,0.03,0,0.16,0.61,0.21,5027,12,10,9,1030,1450,910,70.2,1,1,1
0.06,0,0,0,0.04,0.88,0,0,0.08,0.69,0.22,2560,16,10,8.95,969,1310,800,72.9,3,1,1
0.15,0,0.06,0,0.04,0.67,0.06,0.02,0.16,0.75,0.07,4100,20,8,9.01,980,1130,650,71,4,1,1
0.02,0,0,0,0.01,0.92,0.04,0,0.09,0.68,0.22,4835,27,9,9.03,869,1130,710,78.4,5,0,0
0,0,0,0,0,0.95,0.01,0,0.11,0.7,0.18,8468,23,21,9.03,880,990,590,76.59,2,0,0
0,0,0,0,0.01,0.96,0,0,0.08,0.69,0.22,5167,12,42,8.99,890,1060,660,74.3,5,0,0
0,0,0,0,0.01,0.98,0,0,0.09,0.73,0.16,3596,16,65,8.89,960,1140,680,75.2,6,1,1
0.11,0,0,0,0.01,0.83,0.04,0.04,0.1,0.68,0.2,3459,23,46,8.9,969,1310,770,74.7,3,1,1
0.04,0.01,0,0,0,0.94,0,0,0.1,0.7,0.19,2891,13,27,8.84,990,1230,780,75.09,4,1,1
0.02,0,0,0,0.01,0.95,0.01,0,0.1,0.71,0.18,1693,22,23,8.82,969,1110,660,71.2,9,1,1
0,0.01,0,0,0.03,0.93,0,0,0.1,0.7,0.18,5186,10,10,8.8,990,1270,800,74.59,5,1,1
0,0,0,0,0.02,0.94,0.02,0.01,0.1,0.69,0.19,4594,10,4,8.84,980,1220,760,76.09,1,1,1
0,0.01,0,0,0.02,0.95,0,0,0.12,0.68,0.19,5135,12,4,8.84,1019,1340,840,73.09,3,1,1
0.65,0,0,0,0.03,0.25,0.19,0,0.13,0.73,0.13,2591,9,0,8.97,1210,1730,790,67.3,3,1,1
0.01,0,0,0,0,0.98,0,0,0.1,0.69,0.2,1435,17,3,8.59,1019,1420,919,73.4,6,1,1
0.03,0,0,0,0.01,0.94,0,0,0.08,0.69,0.21,3177,15,8,8.55,1050,1450,930,72.59,4,1,1
0.19,0,0,0,0.02,0.76,0,0,0.1,0.64,0.25,4243,14,2,8.68,980,1380,800,74.59,5,0,1
0.23,0,0,0,0.03,0.72,0.04,0,0.1,0.71,0.17,3903,16,5,8.7,1130,1750,1030,71.9,9,1,1
0.01,0,0,0,0.03,0.92,0.02,0,0.13,0.68,0.18,3736,11,7,8.7,1010,1330,840,74.59,5,1,1
0.05,0,0,0,0,0.76,0.18,0.12,0.14,0.66,0.18,4005,8,32,8.13,969,1300,770,72.5,4,1,1
0.09,0.03,0.02,0,0,0.51,0.36,0.14,0.09,0.74,0.15,4773,5,4,8.11,980,1320,790,73.5,2,1,1
0,0,0,0,0,0.89,0.09,0.01,0.04,0.78,0.16,2394,10,6,8.07,940,1200,720,77.4,0,0,1
0.11,0.04,0,0,0.01,0.46,0.41,0.21,0.09,0.77,0.12,3912,10,10,8.1,1040,1420,780,72.59,4,1,1
0.07,0,0,0,0,0.65,0.28,0.26,0.19,0.59,0.2,3145,8,25,8.14,960,1280,740,69.09,1,1,1
0,0,0,0,0.09,0.9,0.01,0,0.15,0.66,0.17,2650,12,65,8.15,1050,1510,960,71,6,1,1
0,0,0,0,0,0.99,0,0,0.15,0.66,0.18,2546,10,49,8.15,969,1360,869,74.8,4,1,1
0,0,0,0,0,0.98,0,0,0.11,0.67,0.21,1441,9,29,8.17,1000,1290,819,74.5,7,1,1
0,0,0,0,0,0.96,0.02,0.02,0.15,0.69,0.15,6600,5,19,8.14,1000,1290,819,74.9,9,1,1
0.04,0.02,0,0,0.03,0.84,0.04,0.01,0.1,0.69,0.2,4448,12,55,8.01,1080,1600,1030,73.4,7,1,1
0.05,0,0,0,0,0.88,0.04,0,0.12,0.69,0.18,2522,9,0,8.1,940,1280,790,76.3,1,0,0
0.14,0,0,0,0.02,0.79,0.04,0,0.16,0.64,0.19,5617,13,27,8.01,1060,1580,1019,73.8,4,1,1
0.15,0.01,0,0,0.01,0.81,0.01,0,0.09,0.69,0.21,5449,9,6,8.07,1019,1480,950,74.4,4,1,1
0.09,0.01,0.01,0,0,0.81,0.05,0.02,0.11,0.67,0.21,4502,6,1,8.11,1010,1380,840,75.09,7,0,0
0.02,0,0,0,0.01,0.92,0.03,0,0.11,0.7,0.17,3879,5,0,8.12,969,1150,730,75.9,4,1,1
0.76,0,0,0,0.01,0.21,0,0,0.14,0.6,0.25,4012,11,15,8.81,1270,2400,1110,75.5,7,1,1
0.82,0.01,0,0,0,0.16,0,0,0.1,0.71,0.17,2565,28,0,8.87,1280,2460,1080,75.4,14,1,1
0.36,0,0,0,0,0.61,0,0,0.13,0.68,0.17,3514,14,18,8.86,1070,1520,830,76.2,9,1,1
0.36,0,0,0,0,0.63,0,0,0.14,0.66,0.18,1298,26,9,8.78,1100,1739,890,74.59,7,1,1
0.4,0,0,0,0,0.59,0,0,0.06,0.72,0.2,1178,13,31,8.78,1100,1689,850,79.4,4,1,1
0.82,0,0,0,0,0.17,0,0,0.11,0.73,0.14,2177,32,0,8.78,1180,1830,730,72.09,5,0,0
0.72,0,0,0,0,0.26,0,0,0.12,0.67,0.2,5116,11,0,8.76,1190,2030,930,72.2,18,1,1
0.71,0,0,0,0,0.28,0,0,0.16,0.64,0.18,1526,12,3,8.77,1250,2300,1090,78.4,4,1,1
0.46,0,0,0,0.01,0.5,0,0,0.12,0.64,0.22,1445,11,23,8.24,1070,1730,840,74.4,6,1,1
0.44,0,0,0,0,0.48,0.04,0.02,0.06,0.67,0.26,2864,4,0,8.21,1080,1880,1060,73.59,5,1,1
0.25,0,0,0,0.02,0.7,0.03,0,0.06,0.6,0.33,2784,12,1,8.22,1040,1780,1040,77.09,7,1,1
0.21,0,0,0,0,0.77,0,0,0.1,0.7,0.18,1814,8,0,8.18,1050,1700,890,75.9,6,1,1
0.22,0,0.01,0,0.01,0.73,0.01,0,0.12,0.7,0.16,6530,6,0,8.18,969,1210,660,76.9,3,0,0
0.04,0,0,0,0.01,0.9,0.04,0.03,0.11,0.67,0.2,1696,12,3,8.15,1000,1460,850,77,13,1,1
0.05,0,0,0,0.01,0.91,0,0,0.07,0.77,0.15,5753,7,18,8.18,910,1050,590,77.5,2,0,0
0.09,0,0.02,0,0.01,0.8,0.03,0.02,0.1,0.7,0.18,9885,6,38,8.22,880,1000,580,78.8,4,0,0
0.09,0,0.01,0,0.02,0.82,0.03,0.01,0.1,0.68,0.2,8780,9,0,8.22,860,1050,600,79.8,4,0,0
0.4,0,0.01,0,0.02,0.51,0.02,0,0.12,0.69,0.17,3816,8,0,8.21,1040,1330,720,78.59,8,1,1
0.4,0,0.01,0,0.04,0.44,0.09,0,0.16,0.69,0.14,3967,5,0,8.21,1130,1390,660,77.59,6,1,1
0.13,0,0,0,0.01,0.83,0,0,0.12,0.66,0.2,2482,8,0,8.2,880,1120,670,77.59,3,0,0
0.17,0,0,0,0.02,0.77,0.03,0,0.11,0.67,0.21,3676,12,1,8.21,940,1150,690,78.5,4,0,0
0.84,0,0,0,0.01,0.12,0,0,0.15,0.72,0.11,1945,5,0,8.2,1360,2360,990,71.9,17,1,1
0.43,0,0.01,0,0.04,0.42,0.08,0,0.1,0.75,0.13,2788,12,0,8.2,1110,1500,850,74.4,12,1,1
0.15,0,0,0,0.03,0.73,0.06,0,0.16,0.67,0.15,8833,6,42,8.18,990,1250,720,77.09,5,1,1
0.27,0,0.01,0,0.01,0.66,0.03,0,0.12,0.71,0.15,4977,11,0,8.17,980,1200,620,76.2,6,0,0
0.67,0,0,0,0.02,0.28,0.01,0,0.14,0.71,0.14,5186,11,0,8.19,1240,1850,880,76,9,1,1
0.31,0,0.01,0.01,0.02,0.59,0.04,0,0.12,0.69,0.18,3589,9,0,8.19,1060,1410,800,75.8,6,1,0
0.65,0,0,0,0,0.31,0.03,0.01,0.16,0.65,0.18,1995,1,0,8.18,1320,2300,1290,69.59,11,1,1
0.75,0,0,0,0.03,0.19,0.01,0,0.15,0.7,0.14,3454,7,0,8.18,1250,2200,969,73.09,15,1,1
0.74,0,0,0,0,0.24,0,0,0.13,0.63,0.22,3865,6,0,8.21,1230,2210,960,73,14,1,1
0.29,0,0,0,0.02,0.63,0.03,0,0.11,0.71,0.16,5273,9,0,8.16,1050,1380,730,75.3,6,1,1
0.12,0,0,0,0.03,0.83,0,0,0.09,0.64,0.25,1254,12,37,8.13,1080,1760,1050,73.59,0,1,1
0.31,0,0,0,0,0.66,0.01,0,0.08,0.65,0.25,1904,16,12,8.06,1070,1680,890,77.5,15,1,1
0.14,0,0,0,0.01,0.79,0.04,0,0.12,0.69,0.18,7969,9,0,8.12,1019,1420,819,76.59,3,1,1
0.1,0,0,0,0.02,0.84,0.02,0,0.1,0.71,0.18,5591,13,5,8.07,1030,1450,860,76.5,5,1,1
0.1,0,0,0,0.02,0.85,0.01,0,0.1,0.77,0.11,7720,7,7,8.1,990,1200,690,76.3,4,1,1
0,0.01,0,0,0.03,0.95,0,0,0.09,0.71,0.18,6326,8,74,8.26,1010,1320,800,74.3,5,1,1
0.04,0.01,0,0,0,0.86,0.07,0,0.09,0.7,0.2,3056,17,77,8.15,1050,1530,919,70.8,6,1,1
0.08,0.01,0,0,0.03,0.81,0.05,0,0.14,0.65,0.19,5877,24,23,8.05,1010,1420,819,73.59,6,1,1
0,0.02,0,0,0.02,0.89,0.05,0,0.08,0.7,0.2,1986,17,1,7.93,990,1330,810,73.59,4,1,1
0,0.02,0,0,0.02,0.9,0.03,0,0.1,0.71,0.18,3316,20,0,8.2,1050,1420,869,72.8,8,1,1
0.06,0,0,0,0,0.89,0.02,0,0.16,0.69,0.14,6978,14,1,8.11,1050,1510,880,74.3,3,1,1
0.03,0.02,0,0,0.01,0.88,0.05,0,0.12,0.66,0.2,4416,18,0,8.27,1019,1460,900,71.9,2,1,1
0.05,0,0.03,0,0.02,0.85,0.02,0.01,0.06,0.7,0.23,3603,22,0,8.25,1019,1440,940,73,4,1,1
0.04,0,0,0,0.01,0.93,0.01,0,0.07,0.68,0.24,5370,15,0,8.26,919,1260,770,77.4,5,0,1
0,0.01,0,0,0.03,0.93,0,0,0.1,0.69,0.19,4262,7,30,8.27,1050,1480,940,73.7,4,1,1
0.01,0,0,0,0.06,0.88,0.03,0.01,0.13,0.68,0.17,6662,6,14,8.37,1030,1430,869,73.9,6,1,1
0.78,0,0,0,0.01,0.09,0.11,0.06,0.17,0.69,0.13,1819,18,0,9.85,1240,2240,910,68.5,10,1,1
0.83,0,0.01,0,0.01,0.14,0,0,0.11,0.77,0.1,3347,8,2,9.83,1220,1960,740,70.8,17,1,1
0.97,0,0,0,0,0.01,0,0,0.22,0.61,0.15,3022,23,0,9.88,1290,2460,980,66.8,17,1,1
0.98,0,0,0,0,0,0,0,0.2,0.62,0.16,2542,35,0,9.89,1400,2540,1060,70.09,18,1,1
0.96,0,0,0,0,0.03,0.01,0,0.03,0.71,0.24,3217,21,0,9.89,1240,2720,1110,66.7,9,1,1
0.96,0.01,0,0,0,0.01,0,0,0.13,0.66,0.2,4781,7,66,9.87,1120,1930,720,70.3,0,0,0
0.96,0,0.02,0,0,0,0,0,0.08,0.71,0.2,2464,22,19,9.91,1070,2060,790,74.5,11,1,1
0.91,0,0,0,0,0,0.06,0.07,0.08,0.72,0.18,1946,23,0,9.94,1110,2240,910,71,11,1,1
0.94,0,0,0,0,0.04,0.01,0,0.07,0.7,0.21,2555,10,0,9.94,1250,2350,950,67.59,13,1,1
0.82,0,0,0,0,0.15,0.01,0.01,0.09,0.66,0.23,3011,7,0,9.92,1260,2380,1010,66.59,10,1,1
0.74,0,0,0,0.02,0.06,0.17,0.11,0.16,0.72,0.11,1878,43,0,9.82,1350,2410,969,68.8,11,1,1
0.63,0,0,0,0,0.27,0.07,0.02,0.15,0.71,0.12,4080,19,0,9.78,1350,2280,950,71.3,13,1,1
0.71,0,0,0,0,0.26,0.02,0,0.06,0.74,0.18,2677,29,0,9.75,1200,1739,710,72.7,8,1,1
0.9,0.01,0.01,0,0,0.05,0,0,0.11,0.68,0.19,2601,8,0,9.79,1240,2000,740,71.59,21,1,1
0.9,0,0,0,0.01,0.01,0.06,0.03,0.18,0.67,0.13,3086,15,0,9.81,1350,2100,800,71.3,20,1,1
0.29,0,0.04,0,0,0.62,0.02,0,0.12,0.77,0.1,3361,19,0,9.85,919,840,390,77.09,3,0,0
0.16,0,0,0,0.01,0.78,0.03,0,0.09,0.74,0.16,3864,13,0,9.86,810,890,509,80.2,4,0,0
0.56,0,0,0,0.03,0.36,0.02,0,0.13,0.74,0.11,3886,22,0,9.93,1180,1700,720,73.09,9,1,1
0.52,0,0.01,0,0.01,0.41,0.01,0,0.02,0.84,0.13,3630,25,0,9.97,1070,1680,720,69,11,1,1
0.95,0,0,0,0,0,0.02,0,0.07,0.79,0.13,1968,10,0,9.97,1350,2760,1150,66.59,9,1,1
0.61,0,0,0,0.01,0.29,0.06,0.05,0.08,0.74,0.17,3481,11,0,9.93,1210,1570,650,73.09,14,0,1
0.91,0,0,0,0,0.02,0.04,0.03,0.14,0.69,0.16,2439,8,0,9.95,1260,2480,990,70.7,19,1,1
0.96,0,0,0,0,0.01,0.02,0,0.14,0.66,0.18,3469,9,0,9.91,1230,2140,810,70.4,8,1,1
0.95,0.01,0,0,0.01,0.02,0.01,0,0.21,0.64,0.14,1187,39,0,9.89,1300,2450,969,72.3,16,1,1
1,0,0,0,0,0,0,0,0.09,0.78,0.12,1172,24,0,9.88,1260,2670,1130,73.5,27,1,1
0.96,0,0,0,0,0.01,0.01,0.01,0.16,0.7,0.13,2168,17,0,9.87,1240,2180,810,73.2,15,1,1
0.93,0,0,0,0,0.06,0,0,0.06,0.81,0.11,2425,5,0,9.84,1190,1789,690,71.5,9,1,1
0.94,0,0,0,0,0.04,0.01,0.01,0.07,0.76,0.15,4396,11,0,9.88,1160,1980,740,71.7,7,1,1
0.9,0,0,0,0.03,0.05,0.01,0,0.13,0.74,0.12,4502,10,0,9.89,1310,2190,810,73.4,9,1,1
0.97,0,0,0,0,0.01,0,0,0.14,0.72,0.13,5291,17,0,9.9,1200,1860,660,73.9,10,1,1
0.88,0.01,0,0,0.03,0.02,0.04,0.01,0.11,0.69,0.18,4002,9,0,9.93,1250,2200,810,70.59,11,1,1
0.77,0,0,0,0,0.02,0.22,0.1,0.17,0.69,0.13,1271,26,0,9.93,1260,2050,760,71.59,2,1,1
0.85,0,0,0,0.04,0.06,0.06,0,0.06,0.68,0.24,2533,16,0,9.95,1310,2500,1000,68,21,1,1
0.83,0,0,0,0,0.08,0.07,0,0.01,0.78,0.2,1738,20,0,9.98,1160,2180,830,69.4,3,1,1
0.41,0,0.07,0,0.04,0.42,0.03,0.01,0.1,0.87,0.01,5177,26,0,9.99,1290,770,360,72.8,15,0,0
0.08,0,0.01,0,0,0.87,0.02,0,0.08,0.75,0.16,3658,12,0,9.93,790,830,500,81.09,2,0,0
0.01,0,0,0,0.02,0.93,0.02,0,0.02,0.63,0.33,2061,12,0,9.96,830,1000,620,80.09,2,0,0
0.17,0,0.04,0,0.02,0.71,0.04,0.01,0.04,0.77,0.18,1142,9,0,9.97,840,840,480,72.2,2,0,0
0.23,0,0.06,0,0.02,0.66,0.04,0.01,0.06,0.86,0.07,3591,17,0,9.97,900,780,350,70.4,5,0,0
0.16,0,0.05,0,0.01,0.63,0.12,0.07,0.1,0.83,0.06,3541,16,0,9.97,869,800,400,72.8,5,0,0
0.93,0,0,0,0,0,0.06,0,0.3,0.62,0.07,1467,40,0,9.97,1520,2790,1160,72.09,9,1,1
0.95,0,0,0,0,0.01,0.02,0,0.13,0.56,0.3,2689,21,1,9.97,1090,2240,919,72.3,8,1,1
0.64,0.01,0,0,0.02,0.19,0.12,0.05,0.13,0.8,0.06,3132,9,0,9.96,1030,869,300,73.3,2,1,1
0.95,0,0,0,0,0.04,0,0,0.12,0.69,0.18,3915,14,11,9.95,1200,2360,900,71.09,14,1,1
0.44,0,0.01,0,0.03,0.5,0.01,0,0.11,0.69,0.18,4009,13,0,9.72,919,1290,640,74.4,5,0,0
0.82,0,0,0,0,0.1,0.07,0.04,0.18,0.64,0.16,1746,17,0,9.85,1290,2300,1040,66.5,11,1,1
0.06,0,0,0,0,0.83,0.09,0.06,0.07,0.7,0.21,4787,34,0,9.82,810,950,680,75.7,1,0,0
0.98,0,0,0,0,0.01,0,0,0.06,0.74,0.18,2369,20,0,9.9,1200,2230,830,69.2,22,1,1
0.95,0,0,0,0,0.04,0,0,0.06,0.67,0.26,2473,22,0,9.92,1200,2410,960,67.59,13,1,1
0.58,0.04,0.01,0,0,0.28,0.1,0.06,0.1,0.77,0.12,3925,5,0,9.96,1060,940,420,76.8,3,1,0
0.6,0.01,0,0,0.01,0.29,0.06,0.01,0.13,0.73,0.12,6118,13,5,9.67,1040,1530,750,72.59,9,1,1
0.79,0,0,0,0.01,0.09,0.09,0,0.14,0.76,0.09,6287,17,8,9.68,1090,1510,700,71.5,6,1,1
0.76,0,0,0,0,0.21,0.01,0,0.11,0.71,0.16,2409,17,6,9.62,990,1460,660,75.7,5,0,0
0.81,0,0,0,0,0.16,0.01,0,0.14,0.75,0.09,3702,18,43,9.61,1160,1570,720,73.2,10,1,1
0.87,0,0,0,0,0.1,0,0,0.14,0.74,0.1,2691,8,0,9.7,1100,1470,540,75.7,12,0,0
0.9,0,0,0,0.01,0.06,0,0,0.18,0.68,0.12,5838,13,0,9.64,1100,1510,530,73.59,6,0,0
0.44,0,0,0,0.01,0.53,0,0,0.18,0.63,0.18,4940,6,12,9.68,1019,1450,800,71.2,4,1,1
0.34,0,0,0,0.01,0.62,0,0,0.11,0.73,0.14,4406,15,22,9.71,940,1190,690,72.2,7,1,1
0.91,0,0,0,0.05,0.03,0,0,0.13,0.7,0.16,1349,15,0,9.81,1260,2250,860,72,20,1,1
0.61,0,0,0,0,0.19,0.18,0.15,0.1,0.71,0.18,2813,12,0,9.76,1130,1830,819,70.2,21,1,1
0.76,0,0,0,0.03,0.16,0.03,0.01,0.09,0.7,0.19,2856,17,0,9.78,1170,1820,780,68.4,7,1,1
0.92,0,0,0,0.01,0.03,0.01,0.01,0.2,0.63,0.15,3819,16,0,9.83,1290,2270,869,69.09,15,1,1
0.75,0.01,0,0,0.01,0.17,0.01,0.03,0.13,0.75,0.11,3842,18,0,9.74,1270,2280,1030,68.3,15,1,1
0.78,0,0,0,0,0.15,0.02,0.05,0.17,0.68,0.14,2478,16,0,9.69,1050,1530,730,75.7,7,0,0
